genre;song;artist;songno;downloadurl;duration;
"blues";"J en ai marre ";"Peter William s";0000;"https://mp3d.jamendo.com/download/track/1210095/mp32/";225
"blues";"No seré yo ";"57 grados";0001;"https://mp3d.jamendo.com/download/track/19958/mp32/";259
"blues";"Slow down ";"R3GIS";0002;"https://mp3d.jamendo.com/download/track/1355545/mp32/";137
"blues";"ultimo tren ";"iván migliore";0003;"https://mp3d.jamendo.com/download/track/736734/mp32/";186
"blues";"Voice of Reason ";"SMITH Andco";0004;"https://mp3d.jamendo.com/download/track/1321106/mp32/";281
"blues";"amis de la poesie ";"Yfig";0005;"https://mp3d.jamendo.com/download/track/507091/mp32/";133
"blues";"Seems So Long ";"Bunt Magnet";0006;"https://mp3d.jamendo.com/download/track/1313623/mp32/";307
"blues";"Wintertime blues ";"REH-TORTE";0007;"https://mp3d.jamendo.com/download/track/991431/mp32/";344
"blues";"Those Images ";"Alex Bailey";0008;"https://mp3d.jamendo.com/download/track/75098/mp32/";256
"blues";") SOY CANTOR ";"RAUL MAMONE";0009;"https://mp3d.jamendo.com/download/track/351994/mp32/";211
"blues";"Elegant blues 93bpm 3_32min ";"CAGLEZ";0010;"https://mp3d.jamendo.com/download/track/853486/mp32/";212
"blues";"Anche se poi vuoi vincer sempre tu ";"Giuliano Ingrosso";0011;"https://mp3d.jamendo.com/download/track/737795/mp32/";214
"blues";"Esempio di blues ";"Lost in a cup of coffee";0012;"https://mp3d.jamendo.com/download/track/1226666/mp32/";100
"blues";"Laissez-moi passer ";"NO";0013;"https://mp3d.jamendo.com/download/track/24218/mp32/";243
"blues";"They Belong to You - Psalm 82 ";"Jason Silver";0014;"https://mp3d.jamendo.com/download/track/1359605/mp32/";290
"blues";"07 My beautiful ladder ";"Windmill";0015;"https://mp3d.jamendo.com/download/track/1290602/mp32/";253
"blues";"1 Godeshbach ";"VARCO ATTIVO";0016;"https://mp3d.jamendo.com/download/track/1240970/mp32/";112
"blues";"Dewey Square ";"Hugo  Droopy  Contini";0017;"https://mp3d.jamendo.com/download/track/159010/mp32/";281
"blues";"st lorenzo blues ";"Cinus Laurent";0018;"https://mp3d.jamendo.com/download/track/1253398/mp32/";258
"blues";"GAROU-BLUES ";"JML";0019;"https://mp3d.jamendo.com/download/track/352597/mp32/";322
"blues";"Super-Heros ";"PilaBlack ";0020;"https://mp3d.jamendo.com/download/track/1343709/mp32/";213
"blues";"love is (christmas time) snowflake (Kristian vuljar)";"christmas time snowflake ";0021;"https://mp3d.jamendo.com/download/track/1174299/mp32/";247
"blues";"Lazy Bumblebee Blues ";"Régis V. Gronoff";0022;"https://mp3d.jamendo.com/download/track/370258/mp32/";205
"blues";"ate the sun ";"Fizzy Soup";0023;"https://mp3d.jamendo.com/download/track/1051581/mp32/";261
"blues";"scanning wlan ";"burning spoon";0024;"https://mp3d.jamendo.com/download/track/1209013/mp32/";131
"blues";"track15 ";"diodenfreak";0025;"https://mp3d.jamendo.com/download/track/1284948/mp32/";317
"blues";"Time To Split (take 04) (The James Quintet)";"take 04 ";0026;"https://mp3d.jamendo.com/download/track/382415/mp32/";445
"blues";"Hip-Hop Blues ";"Christian Gonzalez.";0027;"https://mp3d.jamendo.com/download/track/1358045/mp32/";178
"blues";"Arum Стальные нити ";"Arum";0028;"https://mp3d.jamendo.com/download/track/1299157/mp32/";259
"blues";"Familie Becquerel ";"Liedealist";0029;"https://mp3d.jamendo.com/download/track/816135/mp32/";291
"blues";"Rodrigo Panassolo - Erro Crasso ";"Rodrigo Panassolo";0030;"https://mp3d.jamendo.com/download/track/1353596/mp32/";205
"blues";"la petite loutre ";"ASKATU";0031;"https://mp3d.jamendo.com/download/track/489910/mp32/";293
"blues";"coffee on a sunday morning ";"Smiling Cynic";0032;"https://mp3d.jamendo.com/download/track/1117021/mp32/";252
"blues";"Расческа Бриллианта ";"Киска";0033;"https://mp3d.jamendo.com/download/track/1298364/mp32/";277
"blues";"Me sucedió un martes 13 ";"SANTIAGO D  MONTESACRO";0034;"https://mp3d.jamendo.com/download/track/474276/mp32/";249
"blues";"Tant De Fois ";"Txman";0035;"https://mp3d.jamendo.com/download/track/1193352/mp32/";198
"blues";"IGOR ";"cbserge";0036;"https://mp3d.jamendo.com/download/track/76733/mp32/";235
"blues";"Il blues del battibecco ";"Mbesil";0037;"https://mp3d.jamendo.com/download/track/324032/mp32/";214
"blues";"la complainte de l alcoolique ";"Pivert";0038;"https://mp3d.jamendo.com/download/track/148760/mp32/";177
"blues";"Eternels Enfants ";"Charly";0039;"https://mp3d.jamendo.com/download/track/1266685/mp32/";160
"blues";"Disease of conceit ";"Sikos";0040;"https://mp3d.jamendo.com/download/track/299452/mp32/";161
"blues";"QUIERO PASEAR SOLO ";"TAMARIT";0041;"https://mp3d.jamendo.com/download/track/1363313/mp32/";302
"blues";"Jag ser mig i spegeln ";"Hans Lohmander";0042;"https://mp3d.jamendo.com/download/track/1384967/mp32/";261
"blues";"Soldi ";"Non sono un ginecologo ma ci do un occhiata lo stesso";0043;"https://mp3d.jamendo.com/download/track/691240/mp32/";430
"blues";"The Fire ";"Frank Harper";0044;"https://mp3d.jamendo.com/download/track/1128848/mp32/";266
"blues";"King of tramps  -1997 ";"ARMAGUEDON";0045;"https://mp3d.jamendo.com/download/track/724397/mp32/";207
"blues";"Not to feel this pain ";"UNDER_SIGHT";0046;"https://mp3d.jamendo.com/download/track/1336851/mp32/";289
"blues";"Heaven wont hold me (INSTRUMENTAL) (The Vow)";"INSTRUMENTAL ";0047;"https://mp3d.jamendo.com/download/track/1388736/mp32/";225
"blues";"délire guitare7 ";"Rasta - positives vibes";0048;"https://mp3d.jamendo.com/download/track/697606/mp32/";200
"blues";"Pepe el Toro ";"Yisus & El Sagrado Corazón";0049;"https://mp3d.jamendo.com/download/track/1005564/mp32/";275
"blues";"Haifa Road Blues ";"The Silkway Riders";0050;"https://mp3d.jamendo.com/download/track/1288416/mp32/";437
"blues";"5 Starry Night_5 Звездная ночь ";"SeryLis Band";0051;"https://mp3d.jamendo.com/download/track/1194552/mp32/";172
"blues";"Et quand le bonheur tremblait ";"Hari Harahani";0052;"https://mp3d.jamendo.com/download/track/520418/mp32/";210
"blues";"To serve and protect ";"Furiten";0053;"https://mp3d.jamendo.com/download/track/1228914/mp32/";209
"blues";"FEELING FINE AFTER PLAYING MY SG ";"BrainControl";0054;"https://mp3d.jamendo.com/download/track/974965/mp32/";279
"blues";"c Oh,Jesus ";"Viktor Séthy";0055;"https://mp3d.jamendo.com/download/track/1114219/mp32/";211
"blues";"Mr. Rock N Roll ";"Dobermens";0056;"https://mp3d.jamendo.com/download/track/1311073/mp32/";204
"blues";"vida ";"shangrila";0057;"https://mp3d.jamendo.com/download/track/1158162/mp32/";262
"blues";"riding_the_waves_of_hurricane ";"the guta jasna";0058;"https://mp3d.jamendo.com/download/track/854052/mp32/";199
"blues";"Hesitating Stranger ";"Melophon";0059;"https://mp3d.jamendo.com/download/track/260311/mp32/";201
"blues";"Mr. Gunjack ";"Destroyvska";0060;"https://mp3d.jamendo.com/download/track/1354075/mp32/";210
"blues";"Latham Edwards O Rorke 1.2 ";"Fiffdimension";0061;"https://mp3d.jamendo.com/download/track/1175210/mp32/";282
"blues";"Petit chat ";"Yoann en solo";0062;"https://mp3d.jamendo.com/download/track/1198242/mp32/";152
"blues";"Learnin My ABC s (Acapella) (Papa Tang s Powerbus)";"Acapella ";0063;"https://mp3d.jamendo.com/download/track/782910/mp32/";208
"blues";"Garganta con arena( Version Rambla) (Lagartos Del Ritmo)";" Version Rambla ";0064;"https://mp3d.jamendo.com/download/track/215848/mp32/";248
"blues";"Berlusconi e quant altro - Il leader ";"Francesco de Francisco";0065;"https://mp3d.jamendo.com/download/track/393544/mp32/";259
"blues";"Azrael ";"Ribendel";0066;"https://mp3d.jamendo.com/download/track/1356724/mp32/";202
"blues";"Le duc de Trèfle - Toi mon amour ";"Le Dégueulasse";0067;"https://mp3d.jamendo.com/download/track/373683/mp32/";239
"blues";"Oobee ";"Ergo Phizmiz";0068;"https://mp3d.jamendo.com/download/track/188050/mp32/";139
"blues";"Same Old Story ";"mungold";0069;"https://mp3d.jamendo.com/download/track/1117897/mp32/";202
"blues";"Highway ";"DreamOnMusic";0070;"https://mp3d.jamendo.com/download/track/1273319/mp32/";318
"blues";"L elefante effervescente-Citta mostro di vestiti ";"L elefante effervescente";0071;"https://mp3d.jamendo.com/download/track/1161819/mp32/";200
"blues";"08 Вся наша жизнь дорога ";"Black_Angel";0072;"https://mp3d.jamendo.com/download/track/1288127/mp32/";278
"blues";"Back Home ";"Fabio Santangelo";0073;"https://mp3d.jamendo.com/download/track/1415862/mp32/";261
"blues";"All My Friends Have Whiskers ";"Vufcup";0074;"https://mp3d.jamendo.com/download/track/687107/mp32/";159
"blues";"Eu Só Quero Ver ";"Bicho de Pé";0075;"https://mp3d.jamendo.com/download/track/490216/mp32/";200
"blues";"Nièvrose ";"Kapadnoms";0076;"https://mp3d.jamendo.com/download/track/226755/mp32/";284
"blues";"WC Blues ";"Michu";0077;"https://mp3d.jamendo.com/download/track/93462/mp32/";250
"blues";"Worm Hole Hooker - COLD BLUE REBELS ";"Cold Blue Rebels";0078;"https://mp3d.jamendo.com/download/track/731806/mp32/";261
"blues";"dreihzehn ";"Stck&Stn";0079;"https://mp3d.jamendo.com/download/track/97676/mp32/";113
"blues";"Late night blues ";"Alessandro Marangon";0080;"https://mp3d.jamendo.com/download/track/1296491/mp32/";270
"blues";"Diplomacy ";"Mutismus";0081;"https://mp3d.jamendo.com/download/track/922285/mp32/";230
"blues";"Bartol0meo ";"Antonio Mainenti";0082;"https://mp3d.jamendo.com/download/track/126946/mp32/";122
"blues";"Evidence Song ";"The Good Lawdz";0083;"https://mp3d.jamendo.com/download/track/947852/mp32/";383
"blues";"CORAZON DE MIMBRE (migue) (GUAGUA BAND ( C.C.las terrazas))";"migue ";0084;"https://mp3d.jamendo.com/download/track/595157/mp32/";410
"blues";"In an old barbershop ";"Nikos Boubas";0085;"https://mp3d.jamendo.com/download/track/1221664/mp32/";144
"blues";"Before you acuse me ";"BOOGIEJO";0086;"https://mp3d.jamendo.com/download/track/844451/mp32/";395
"blues";"Low Tides ";"Don Whitaker";0087;"https://mp3d.jamendo.com/download/track/1364361/mp32/";312
"blues";"Also Alone ";"The Spinning Yarns";0088;"https://mp3d.jamendo.com/download/track/1216824/mp32/";96
"blues";"Kann es sein das du lügst, ein wenig übertreibst ";"Ajo";0089;"https://mp3d.jamendo.com/download/track/1235564/mp32/";165
"blues";"Dernier Verre ";"Tekan";0090;"https://mp3d.jamendo.com/download/track/837831/mp32/";215
"blues";"Peace of the mind ";"GUN GIANT";0091;"https://mp3d.jamendo.com/download/track/336188/mp32/";395
"blues";"Salmon Baseball ";"Tooth Nashley";0092;"https://mp3d.jamendo.com/download/track/189379/mp32/";151
"blues";"A Filosofer ";"TMO";0093;"https://mp3d.jamendo.com/download/track/196562/mp32/";118
"blues";"Stock ";"Robynson Jonyx";0094;"https://mp3d.jamendo.com/download/track/78468/mp32/";152
"blues";"state of soul ";"Marieva";0095;"https://mp3d.jamendo.com/download/track/1288427/mp32/";136
"blues";"bieszczadzki diabel ";"Janusz CYBULL Skwira";0096;"https://mp3d.jamendo.com/download/track/524087/mp32/";220
"blues";"mother ";"Treefingers";0097;"https://mp3d.jamendo.com/download/track/1316160/mp32/";290
"blues";"Safe and Warm in Hunter s Arms ";"Roller Genoa";0098;"https://mp3d.jamendo.com/download/track/1314412/mp32/";243
"blues";"lumière ";"SOULDAYS";0099;"https://mp3d.jamendo.com/download/track/78871/mp32/";227
"blues";"Эй Солнце! ";"Oleg Golyubin";0100;"https://mp3d.jamendo.com/download/track/1399518/mp32/";157
"blues";"Places I been ";"Agni Express";0101;"https://mp3d.jamendo.com/download/track/352157/mp32/";203
"blues";"Claustrophobie Extérieure Terriblement Enivrante ";"Miclou-Bandu";0102;"https://mp3d.jamendo.com/download/track/136834/mp32/";90
"blues";"Troubles - Noam Bonatti ";"Noam Bonatti";0103;"https://mp3d.jamendo.com/download/track/1156600/mp32/";228
"blues";"N400 ";"thelittlewoodstudio";0104;"https://mp3d.jamendo.com/download/track/78708/mp32/";206
"blues";"La concierge suivi de jadis c etait mieux naguere ";"mr martin";0105;"https://mp3d.jamendo.com/download/track/1009501/mp32/";458
"blues";"A story of a bad bad love ";"Darkman Sounds";0106;"https://mp3d.jamendo.com/download/track/1392415/mp32/";250
"blues";"tbb in b dim ";"soulless wooden dummy";0107;"https://mp3d.jamendo.com/download/track/1215801/mp32/";198
"blues";"Mi Sueño.Sevillanas.Directo. (los Rocianeros) (Los Rocianeros)";"los Rocianeros ";0108;"https://mp3d.jamendo.com/download/track/1256925/mp32/";250
"blues";"El indio no se enferma ";"Luispa";0109;"https://mp3d.jamendo.com/download/track/1203210/mp32/";245
"blues";"Miese Tricks ";"phil&pete";0110;"https://mp3d.jamendo.com/download/track/1238305/mp32/";175
"blues";"Pinard pinard ";"HELL VICE";0111;"https://mp3d.jamendo.com/download/track/815417/mp32/";211
"blues";"White Line ";"James Apollo";0112;"https://mp3d.jamendo.com/download/track/1358826/mp32/";238
"blues";"malecon ";"Sebastian pisani";0113;"https://mp3d.jamendo.com/download/track/881436/mp32/";246
"blues";"7.  Rise ";"Agents of Revelation";0114;"https://mp3d.jamendo.com/download/track/1321906/mp32/";326
"blues";"2- Nowhere (acoustic blues version) (Marco Droetto)";"acoustic blues version ";0115;"https://mp3d.jamendo.com/download/track/1342571/mp32/";232
"blues";"Le Parasite ";"Y aMöy";0116;"https://mp3d.jamendo.com/download/track/188819/mp32/";366
"blues";"Mare ";"MAD";0117;"https://mp3d.jamendo.com/download/track/966104/mp32/";274
"blues";"Rhythm and Jazz ";"Omb jazz";0118;"https://mp3d.jamendo.com/download/track/1318702/mp32/";364
"blues";"the preacher ";"Arpee Ong";0119;"https://mp3d.jamendo.com/download/track/317723/mp32/";179
"blues";"blured & gard - POILDECUL - 04 - G - le blues du lascar dans le métro ";"Blured & GarD";0120;"https://mp3d.jamendo.com/download/track/545300/mp32/";201
"blues";"Blues national (marseillaise) (Birds of fire)";"marseillaise ";0121;"https://mp3d.jamendo.com/download/track/21924/mp32/";376
"blues";"Wenn ich nach Hause komme ";"J.M.Schönfeld";0122;"https://mp3d.jamendo.com/download/track/553155/mp32/";372
"blues";"Tu luz ";"Alberto de la Hoz";0123;"https://mp3d.jamendo.com/download/track/483206/mp32/";171
"blues";"Stay A While acoustic live on Radio Campus ";"Piwaï";0124;"https://mp3d.jamendo.com/download/track/818447/mp32/";227
"blues";"Presentación ";"Equipo ska";0125;"https://mp3d.jamendo.com/download/track/397611/mp32/";224
"blues";"Vodka ";"Cervocoder";0126;"https://mp3d.jamendo.com/download/track/204937/mp32/";249
"blues";"vagabond 30313 ";"Williamson Vedder";0127;"https://mp3d.jamendo.com/download/track/1282009/mp32/";196
"blues";"Presente ";"Bernardo";0128;"https://mp3d.jamendo.com/download/track/586554/mp32/";280
"blues";"Bat toi ";"Grre en famille";0129;"https://mp3d.jamendo.com/download/track/225415/mp32/";273
"blues";"Do Do Da Da ";"BlackLion";0130;"https://mp3d.jamendo.com/download/track/143203/mp32/";145
"blues";"Lizard Skin Pants ";"Conway Hambone";0131;"https://mp3d.jamendo.com/download/track/1310774/mp32/";195
"blues";"Aglianico ";"Marco Della Noce";0132;"https://mp3d.jamendo.com/download/track/1230636/mp32/";156
"blues";"Cztery pory w roku ";"Mark David Sullivan";0133;"https://mp3d.jamendo.com/download/track/513566/mp32/";155
"blues";"le rade des villes et le rade des champs ";"Syl-mer";0134;"https://mp3d.jamendo.com/download/track/906051/mp32/";267
"blues";"Tony Schito - Lotta dura senza paura ";"TONY SCHITO";0135;"https://mp3d.jamendo.com/download/track/1117984/mp32/";303
"blues";"BAIANO = QUANDO EU VIM DA BAHIA 3 EM 1 ";"TEMPLO DE UMBANDA E CANDOMBLE ILÊ ASÉ OGÚM-MÉJÌ";0136;"https://mp3d.jamendo.com/download/track/696597/mp32/";179
"blues";"Gas de batería ";"The Happy Royal Cats";0137;"https://mp3d.jamendo.com/download/track/792171/mp32/";201
"blues";"Moja siostla Kulewna ";"On i On";0138;"https://mp3d.jamendo.com/download/track/1286749/mp32/";206
"blues";"Don t try me ";"The Full Quid";0139;"https://mp3d.jamendo.com/download/track/319805/mp32/";217
"blues";"Big Big Boss 1 ";"Nicolas Falcon";0140;"https://mp3d.jamendo.com/download/track/1347390/mp32/";124
