genre;song;artist;songno;downloadurl;
"blues";"SilkPop ";"Deer Ear";0000;"https://mp3d.jamendo.com/download/track/376645/mp32/"
"blues";"FEELING FINE AFTER PLAYING MY SG ";"BrainControl";0001;"https://mp3d.jamendo.com/download/track/974965/mp32/"
"blues";"Navy and Grey ";"Crete Boom";0002;"https://mp3d.jamendo.com/download/track/465914/mp32/"
"blues";"Blues 4 Diana ";"The Down and Outs";0003;"https://mp3d.jamendo.com/download/track/320807/mp32/"
"blues";"Electro blues ";"Alexander Blu";0004;"https://mp3d.jamendo.com/download/track/4636/mp32/"
"blues";"Owl On The Oak Tree ";"The Dada Weatherman";0005;"https://mp3d.jamendo.com/download/track/636014/mp32/"
"blues";"Grow ";"Staggered Crossing";0006;"https://mp3d.jamendo.com/download/track/78801/mp32/"
"blues";"Paris To London & Back ";"Dazie Mae";0007;"https://mp3d.jamendo.com/download/track/457080/mp32/"
"blues";"Autumn Night  ";"The Dada Weatherman";0008;"https://mp3d.jamendo.com/download/track/405782/mp32/"
"blues";"c'est nouveau ";"nadi";0009;"https://mp3d.jamendo.com/download/track/769140/mp32/"
"blues";"01 - Opposites ";"Paolo Pavan";0010;"https://mp3d.jamendo.com/download/track/114765/mp32/"
"blues";"Werewolf Blues ";"The Dada Weatherman";0011;"https://mp3d.jamendo.com/download/track/405790/mp32/"
"blues";"In The Trees At Night ";"Staggered Crossing";0012;"https://mp3d.jamendo.com/download/track/78810/mp32/"
"blues";"Tomber à genou ";"ALEXANDRE CHALON";0013;"https://mp3d.jamendo.com/download/track/48164/mp32/"
"blues";"Thump ";"Hot Fiction";0014;"https://mp3d.jamendo.com/download/track/618821/mp32/"
"blues";"Today ";"La Vérue";0015;"https://mp3d.jamendo.com/download/track/74472/mp32/"
"blues";"La note en cage ";"AdHoc";0016;"https://mp3d.jamendo.com/download/track/93208/mp32/"
"blues";"Nuclear Winter (Next 2 You) (Staggered Crossing)";"Next 2 You ";0017;"https://mp3d.jamendo.com/download/track/78809/mp32/"
"blues";"Way Down To Mexiko ";"6killer";0018;"https://mp3d.jamendo.com/download/track/607850/mp32/"
"blues";"Wonder Girl ";"The Dada Weatherman";0019;"https://mp3d.jamendo.com/download/track/1194314/mp32/"
"blues";"Summer ";"Rusty Tea Makers";0020;"https://mp3d.jamendo.com/download/track/1339823/mp32/"
